chr20	408340	430961
chr20	408331	430962
chr20	408330	410759
chr20	408335	430959
chr20	408072	430962
chr20	58670529	58678637
chr20	58692870	58704505
chr20	32316523	32333627
chr20	32329370	32333658
chr20	32277659	32335004
chr20	32329341	32333631
chr19	54173418	54189555
chr19	54173418	54189259
chr19	54173418	54189602
chr19	54173421	54189420
chr19	54173420	54189357
chr19	54178325	54189377
chr20	63974120	63979511
chr20	63974121	63979528
chr19	54173418	54189682
chr19	54173420	54189574
chr19	54173422	54180603
chr20	1895389	1938412
chr20	1895406	1938459
chr20	1894446	1939895
chr20	1894969	1938409
chr20	1894978	1939889
chr20	34106427	34110094
chr19	3750879	3761668
chr19	3750894	3761692
chr20	34464289	34467520
chr20	58651986	58678635
chr20	58692843	58715840
chr20	58692828	58715839
chr20	58676599	58679487
chr20	58692873	58704505
chr20	58692859	58704505
chr20	25195715	25226711
chr19	14147744	14150403
chr19	33796853	33814169
chr19	33796849	33815755
chr19	33796040	33815759
chr19	984297	994563
chr19	984327	994550
chr19	984351	994547
chr20	18137857	18187409
chr20	18142252	18188032
chr20	18142419	18188033
chr20	18137852	18188033
chr20	18137872	18143164
chr19	867964	893206
chr19	867965	893213
chr20	32443062	32447422
chr19	57777774	57781733
chr20	18138106	18188034
chr20	58651260	58677711
chr20	58673628	58679491
chr20	58692825	58705170
chr20	31944966	31952042
chr20	62195800	62203562
chr20	62199117	62203561
chr20	62183027	62203564
chr20	62183027	62202752
chr20	62183030	62201166
chr20	58651282	58678638
chr20	58692864	58715841
chr20	58673685	58678637
chr20	58651282	58678637
chr19	6413355	6418847
chr19	6413358	6424818
chr19	6413842	6424811
chr19	6413651	6424811
chr19	6413111	6413992
chr19	6413842	6417785
chr19	4445460	4457819
chr20	32443062	32447429
chr20	32443069	32446655
chr20	32444313	32447423
chr19	42198601	42217704
chr19	42198601	42220125
chr19	42198603	42217749
chr19	42198601	42217739
chr19	6413111	6418031
chr19	6413657	6422368
chr19	6413843	6424810
chr19	6413348	6413992
chr19	6413842	6416823
chr19	6413110	6418531
chr19	6413659	6416575
chr19	6413114	6418764
chr20	47210462	47276334
chr20	408328	430959
chr20	410002	430958
chr20	408329	432124
chr19	11131660	11133814
chr19	55006226	55051005
chr19	982899	994555
chr19	984345	994544
chr19	983561	994549
chr19	47179129	47181298
chr19	15107403	15114980
chr19	15107398	15114980
chr19	15107366	15114976
chr19	15107408	15114972
chr19	15107403	15112721
chr19	15109216	15114970
chr19	15111311	15114980
chr20	18137869	18188032
chr20	18137890	18188364
chr20	20389617	20394910
chr20	20389565	20712638
chr20	20605205	20712608
chr19	3610633	3626799
chr19	3610649	3626796
chr19	10271120	10286613
chr20	32443063	32447401
chr20	25195836	25226711
chr20	25195700	25226705
chr20	25195698	25226706
chr19	10271031	10285810
chr19	10270996	10286611
chr20	18141028	18143161
chr19	10671001	10689843
chr20	63699512	63707948
chr20	63699512	63707973
chr20	63699457	63707925
chr20	63699462	63707891
chr19	38842123	38847443
chr19	38842105	38844937
chr19	38842129	38845002
chr19	38836391	38849959
chr19	41956689	41959384
chr19	11116106	11132720
chr19	17215390	17219122
chr19	867965	893187
chr19	867965	893215
chr19	867892	893187
chr19	867963	893187
chr19	867846	893187
chr19	867965	893187
chr19	867964	893187
chr20	37079486	37083653
chr19	6413350	6417073
chr19	6413355	6424559
chr19	4793658	4795555
chr19	4792076	4795555
chr19	4792325	4795553
chr20	56412424	56460383
chr19	19531750	19537575
chr19	19531750	19537582
chr19	19531750	19537580
chr20	18137872	18187913
chr20	62345309	62349265
chr20	62345313	62349268
chr20	25195713	25226711
chr20	25195686	25226712
chr19	4445008	4457816
chr19	4445013	4457857
chr19	867973	893187
chr19	17933015	17943982
chr19	17933039	17943974
chr19	6413842	6415852
chr19	19538280	19546654
chr19	19538299	19546655
chr20	62309069	62325330
chr20	50795011	50795176
chr19	15107359	15114961
chr19	38836643	38849950
chr19	38842073	38844999
chr19	38836392	38849940
chr19	38836397	38852362
chr19	38842127	38849990
chr19	38836402	38849802
chr19	38836391	38849998
chr19	38836403	38849937
chr19	10283495	10286613
chr19	10271120	10286612
chr19	10271119	10286608
chr19	10283704	10286613
chr19	10271119	10286613
chr19	10271119	10285864
chr19	6413842	6418784
chr19	6413842	6419254
chr19	29606297	29615796
chr19	49453251	49471045
chr19	49453299	49471044
chr19	43766537	43780794
chr19	43766528	43781033
chr19	43766537	43781280
chr20	51003659	51023107
chr20	51003659	51023109
chr20	51003657	51023142
chr20	51003693	51023120
chr20	51003666	51023126
chr19	41956688	41959376
chr20	2840728	2866726
chr19	4793003	4795556
chr19	4791734	4795555
chr19	4791738	4795551
chr19	54173413	54180115
chr19	49453245	49470586
chr19	49453244	49470587
chr19	49453219	49471045
chr19	49453272	49471042
chr19	29606293	29617231
chr19	3750880	3761684
chr19	31275457	31349390
chr20	37005913	37067790
chr19	10654343	10689826
chr20	28583031	28602761
chr19	52838536	52857619
chr20	17601259	17608611
chr20	43706735	43716482
chr19	11089465	11108454
chr19	14700205	14703224
chr19	2114175	2119697
chr19	57258007	57262340
chr19	37411165	37467219
chr19	28606731	28615226
chr19	12272179	12294829
chr19	37738309	37779573
chr20	49503878	49568196
chr19	11089460	11132183
chr19	57858146	57867051
chr19	20542414	20565787
chr20	35301567	35411973
chr19	36446289	36489556
chr19	21397109	21426980
chr19	10654369	10685757
chr20	37179331	37241614
chr19	52612029	52638363
chr19	21291162	21329385
chr19	52703612	52735038
chr20	35002411	35092807
chr19	10654363	10685759
chr20	37179109	37241611
chr20	36236478	36257532
chr20	37032215	37095968
chr20	21303334	21389824
chr19	9528008	9538638
chr19	19900927	19935572
chr20	17613682	17682306
chr19	52765502	52786781
chr19	44899828	44903686
chr19	35612796	35625279
chr19	10654347	10685753
chr19	10654285	10685760
chr20	18507557	18561015
chr19	52336244	52369059
chr19	50384337	50418011
chr19	10654297	10689843
chr19	18117984	18151681
chr19	45088961	45092890
chr20	35002405	35092806
chr20	44966487	45079947
chr19	52797410	52821643
chr19	10654328	10689845
chr20	17570065	17609916
chr19	53066616	53103422
chr19	3976060	3985463
chr20	44966525	45079050
chr19	21445648	21463884
chr19	52703611	52735021
chr20	35302581	35411973
chr19	52703611	52735037
chr20	21208660	21234771
chr19	45406693	45410729
chr20	18507943	18561022
chr19	10654346	10689843
chr19	10654295	10689846
chr19	10654285	10685771
chr19	57905790	57916606
chr19	10654355	10685759
chr19	48748015	48752818
chr19	3976054	3985463
chr19	10654369	10689845
chr19	11814291	11817673
chr19	10654356	10685760
chr19	50384344	50418012
chr20	57561109	57571358
chr19	10654281	10689834
chr19	57527352	57540851
chr20	58651256	58678637
chr19	36227642	36238758
chr19	11199303	11262489
chr19	3506298	3536754
chr19	57813743	57816883
chr19	16549964	16572284
chr19	35612753	35625172
chr19	57527356	57540875
chr19	37411160	37467429
chr19	10654295	10685753
chr20	35302581	35411970
chr19	34364993	34402140
chr19	10654369	10685760
chr20	13008971	13166761
chr19	57297516	57305039
chr19	22052495	22091098
chr19	57527459	57540873
chr20	35344113	35411973
chr19	8374389	8390663
chr19	10654292	10685763
chr19	11089495	11133814
chr19	11848766	11851108
chr19	2187495	2192669
chr19	3958458	3971120
chr19	34379991	34385030
chr19	10654318	10689843
chr19	10654281	10689846
chr19	10654285	10689847
chr19	10654257	10689845
chr19	37411155	37467421
chr19	10654277	10685766
chr19	10679906	10685755
chr19	53431983	53458250
chr20	58651247	58678637
chr20	18507939	18561119
chr19	52797409	52821633
chr19	11254003	11257478
chr20	47501886	47655766
chr19	10654359	10692397
chr20	35002412	35092807
chr19	10654302	10689834
chr19	52904419	52923470
chr19	55047052	55051005
chr19	13764521	13774280
chr20	17570091	17608235
chr19	53431983	53458258
chr19	52527680	52556801
chr19	11089461	11132721
chr19	10654302	10685763
chr19	34380022	34400326
chr20	34876600	34927956
chr19	10928720	10933530
chr20	17613682	17682297
chr19	53444974	53458257
chr19	52838533	52857619
chr20	37033961	37095999
chr19	11089471	11133826
chr19	6677843	6720650
chr19	11925070	11950757
chr19	52397879	52418397
chr20	37224820	37231712
chr19	34390522	34400329
chr19	34391299	34394513
chr19	8481967	8489108
chr20	35301520	35411973
chr19	10654311	10689832
chr20	17942209	17958800
chr20	36236486	36256929
chr20	63666835	63670811
chr19	55039102	55042135
chr19	20797229	20799892
chr19	8445068	8489107
chr19	53431983	53458251
chr19	48748016	48755392
chr19	9560335	9565379
chr19	45710626	45717296
chr20	47700665	47706047
chr19	12092265	12114754
chr19	10654314	10685766
chr19	10654307	10689840
chr19	49167070	49211823
chr19	35612775	35623653
chr19	9560343	9565373
chr20	48995763	49005734
chr19	45406138	45410735
chr20	30377206	30406583
chr19	57351281	57359894
chr19	52877951	52897673
chr20	36236477	36251193
chr20	25407687	25448560
chr20	17613682	17682246
chr19	52797409	52821626
chr20	58651265	58679401
chr19	45406641	45410734
chr19	28606730	28615479
chr19	10391134	10406970
chr19	10654349	10685760
chr19	10654297	10689843
chr19	21565287	21569244
chr20	36236491	36257532
chr19	49157765	49211829
chr19	35612771	35623665
chr19	10654285	10692395
chr19	10654317	10685760
chr19	22052495	22091458
chr20	35002414	35092807
chr20	35002416	35092807
chr19	54353625	54364983
chr19	52269586	52292719
chr20	13008978	13169093
chr19	9560317	9565378
chr19	35249007	35253315
chr19	37410881	37467192
chr20	35002414	35092807
chr20	63981131	64033094
chr20	49219378	49243955
chr20	35002413	35092806
chr20	35002413	35092807
chr19	5691833	5711024
chr19	45818921	45844183
chr19	24033453	24040886
chr19	21142051	21187427
chr19	9560331	9565349
chr20	21166459	21170028
chr19	35612762	35625348
chr19	57584144	57593880
chr20	49219321	49244061
chr19	21806195	21852019
chr19	10654295	10685760
chr19	10654378	10689840
chr19	3965849	3971111
chr19	53431983	53458250
chr20	58651282	58679336
chr19	10654280	10689843
chr19	11089462	11121343
chr19	10654332	10689840
chr19	10654253	10685755
chr19	10654295	10685760
chr20	58651282	58679491
chr20	3870167	3874401
chr19	36390358	36418631
chr19	10654317	10685759
chr19	35612734	35625164
chr19	35612747	35625283
chr19	52300393	52325911
chr19	13764506	13774273
chr19	34365202	34385351
chr19	10654379	10685763
chr20	18507599	18561409
chr20	62309068	62322421
chr20	18509630	18561409
chr19	14133823	14136996
chr19	34381450	34385030
chr19	10654320	10685763
chr19	52765504	52786779
chr19	9648295	9650952
chr20	63009369	63013778
chr19	52527689	52556800
chr19	34365205	34402410
chr19	21565620	21569255
chr19	21440701	21444573
chr20	62938116	62948467
chr20	35002405	35092806
chr19	11089461	11133556
chr20	62167984	62174016
chr19	9412596	9435558
chr19	9560339	9565378
chr20	30377206	30399327
chr19	10654369	10692398
chr20	37085673	37095993
chr19	9560331	9565349
chr19	21724049	21767585
chr19	35758168	35764651
chr19	9646938	9650952
chr19	21442974	21445747
chr19	10654306	10689845
chr19	45815450	45863147
chr20	18507918	18561014
chr19	37696364	37719738
chr19	45815449	45863166
chr20	35262216	35264731
chr20	35002412	35092834
chr20	32207852	32238051
chr19	52570286	52600140
chr19	45406205	45410730
chr20	63883906	63891533
chr20	3214359	3220541
chr19	10655046	10685760
chr19	18117989	18151681
chr20	13159313	13169090
chr20	63666833	63670810
chr19	40778273	40783143
chr19	10654369	10692397
chr19	10654358	10689846
chr19	10654302	10692415
chr19	3976058	3985463
chr19	45815451	45863152
chr19	10654295	10689845
chr19	11089472	11133816
chr19	21442974	21445831
chr19	57901281	57905063
chr19	6440066	6459759
chr20	63981123	64031670
chr20	62309069	62329189
chr19	9560339	9565380
chr19	10654372	10685766
chr20	38472802	38575066
chr19	53431985	53444669
chr19	52838534	52857619
chr20	35002406	35092807
chr19	21724489	21767565
chr19	10654290	10685760
chr19	10654371	10689845
chr19	9412603	9435573
chr19	11597451	11619121
chr20	37179339	37241384
chr19	52703611	52735049
chr20	21303309	21389816
chr20	34876570	34927955
chr20	17942208	17962945
chr19	23221599	23250352
chr19	10654285	10689830
chr19	20004422	20039530
chr20	35002411	35092807
chr19	48872420	48876056
chr19	52838535	52857615
chr19	52797410	52821633
chr20	47641520	47656872
chr19	28606731	28615227
chr19	53467741	53494641
chr20	17941604	17962942
chr19	45815448	45863146
chr19	10654345	10685757
chr20	18507917	18561118
chr19	1457673	1479214
chr19	37632487	37655802
chr19	10654281	10689845
chr19	52838535	52857605
chr20	35002418	35092803
chr20	35002413	35092806
chr19	16201392	16209614
chr20	35002413	35092806
chr19	10654373	10689845
chr19	10654314	10689843
chr19	52878269	52897654
chr19	34380018	34385052
chr19	45815448	45863139
chr19	17309512	17323289
chr19	16197932	16235341
chr19	53139918	53159006
chr20	35263556	35276993
chr20	62309069	62329057
chr19	21505574	21538276
chr19	14690045	14720957
chr20	25407687	25448559
chr20	35002411	35092806
chr19	52397846	52418399
chr20	30377202	30399328
chr20	49219424	49244059
chr20	35302581	35411987
chr19	10654333	10685744
chr19	8444974	8489107
chr20	21303339	21389818
chr20	18507939	18561214
chr19	11089458	11132552
chr19	57746815	57758145
chr19	8444974	8489108
chr19	41264417	41307695
chr19	9606861	9621205
chr20	18507898	18561101
chr19	11089464	11133227
chr19	10654273	10685760
chr19	10654312	10692396
chr19	38815421	38831790
chr19	10654356	10685763
chr20	35302583	35411979
chr20	18507929	18561099
chr20	18507514	18561120
chr19	38815432	38831785
chr19	42220380	42228199
chr19	8444985	8489108
chr19	10654305	10692395
chr19	10654314	10685759
chr20	18507547	18561412
chr20	35380124	35411991
chr20	35648965	35664909
chr19	12699204	12723968
chr20	18507939	18561120
chr20	18507942	18561120
chr19	23651083	23687212
chr19	10654318	10685760
chr20	18507919	18561078
chr19	8444974	8489107
chr19	8444985	8489107
chr19	10654369	10692397
chr19	58473168	58481223
chr19	58473208	58473429
chr19	52904418	52923467
chr19	17824787	17848045
chr19	8444957	8489108
chr19	4639505	4653767
chr19	10654343	10685760
chr20	58651282	58678637
chr19	10654317	10692399
chr19	10654260	10685760
chr19	10654296	10689847
chr20	3575901	3651113
chr19	11089434	11132720
chr20	58651217	58679401
chr20	44499599	44522070
chr19	21142065	21146408
chr19	537674	542084
chr19	11089463	11104272
chr19	8444985	8489109
chr19	8444974	8489108
chr20	18507929	18561014
chr19	12699204	12722625
chr19	10654328	10685757
chr20	17613681	17682321
chr19	21443005	21445845
chr19	10654369	10692398
chr20	18507909	18561119
chr20	58651249	58678637
chr19	57900289	57914479
chr20	18507909	18561123
chr20	18507929	18561076
chr19	10718079	10833482
chr19	2321524	2328579
chr19	8444997	8489107
chr19	1609296	1650746
chr19	9560331	9565349
chr19	52764539	52786780
chr19	8444974	8489107
chr19	8444985	8489108
chr20	297572	300315
chr20	18507910	18561099
chr20	58651247	58678637
chr19	10654314	10689834
chr20	18507939	18561014
chr20	49219374	49232922
chr20	18507940	18561076
chr19	8444976	8489108
chr20	44966531	45079971
chr20	49221451	49244060
chr19	36315532	36331735
chr20	18507940	18561118
chr20	18507910	18561075
chr20	35002411	35092807
chr20	21126053	21246613
chr20	21126066	21246622
chr19	8444976	8489106
chr19	52013326	52028411
chr19	19925458	19929935
chr19	10363209	10380507
chr20	18507929	18561011
chr19	9560332	9565350
chr19	8444985	8489108
chr19	11089467	11132720
chr20	35302580	35411973
chr19	10654369	10685760
chr19	8444974	8489105
chr20	18507903	18561119
chr20	35382532	35388379
chr19	35612734	35623607
chr19	8444985	8489109
chr19	8444909	8489107
chr20	35302585	35411973
chr19	8444985	8489108
chr20	35002412	35092803
chr19	8444985	8489107
chr19	58478663	58483177
chr20	35650326	35664932
chr20	58651252	58678637
chr20	35302600	35411973
chr20	43461356	43467476
chr19	38815428	38831794
chr19	8444974	8489109
chr19	8444956	8489108
chr19	38815427	38831789
chr19	10654293	10685766
chr20	34876550	34927955
chr19	57746840	57758124
chr19	8444946	8489108
chr20	35626052	35664904
chr19	34671456	34677584
chr19	8444974	8489109
